frames,reward,visited_rooms,learned_transitions
648000000,5700.0,12.0,551.0
649000000,5700.0,12.0,551.0
650000000,5700.0,12.0,551.0
651000000,5700.0,12.0,551.0
652000000,5700.0,12.0,551.0
653000000,5700.0,12.0,551.0
654000000,5700.0,12.0,551.0
655000000,5700.0,12.0,551.0
656000000,5700.0,12.0,551.0
657000000,5700.0,12.0,551.0
658000000,5700.0,12.0,551.0
659000000,5700.0,12.0,551.0
660000000,5700.0,12.0,552.0
661000000,5700.0,12.0,552.0
662000000,5700.0,12.0,552.0
663000000,5700.0,12.0,552.0
664000000,5700.0,12.0,552.0
665000000,5700.0,12.0,552.0
666000000,5700.0,12.0,552.6626856118792
667000000,5700.0,12.0,554.0
668000000,5700.0,12.0,554.0
669000000,5700.0,12.0,554.0
670000000,5700.0,12.0,554.4553141167776
671000000,5700.0,12.0,556.722049689441
672000000,5700.0,12.0,558.0
673000000,5700.0,12.0,559.0
674000000,5700.0,12.0,560.0
675000000,5700.0,12.0,561.0
676000000,5700.0,12.0,562.0
677000000,5700.0,12.0,562.0
678000000,5700.0,12.0,562.0
679000000,5700.0,12.0,563.4103383063668
680000000,5700.0,12.0,565.0
681000000,5700.0,12.0,565.0
682000000,5700.0,12.0,565.0
683000000,5700.0,12.0,565.0
684000000,5700.0,12.0,565.0
685000000,5700.0,12.0,565.0
686000000,5700.0,12.0,565.0
687000000,5700.0,12.0,565.0
688000000,5700.0,12.0,565.0
689000000,5700.0,12.0,565.0
690000000,5700.0,12.0,565.0
691000000,5700.0,12.0,565.0
692000000,5700.0,12.0,565.0
693000000,5700.0,12.0,565.0
694000000,5700.0,12.0,565.0
695000000,5700.0,12.0,565.0
696000000,5700.0,12.0,565.0
697000000,5700.0,12.0,565.0
698000000,5700.0,12.0,565.0
699000000,5700.0,12.0,565.0
700000000,5700.0,12.0,565.0
701000000,5700.0,12.0,565.0
702000000,5700.0,12.0,565.0
703000000,5700.0,12.0,565.0
704000000,5700.0,12.0,565.0
705000000,5700.0,12.0,565.0
706000000,5700.0,12.0,565.0
707000000,5700.0,12.0,565.0
708000000,5700.0,12.0,565.0
709000000,5700.0,12.0,565.0
710000000,5700.0,12.0,565.0
711000000,5700.0,12.0,566.0
712000000,5700.0,12.0,568.0
713000000,5700.0,12.0,570.0
714000000,5700.0,12.0,571.0
715000000,5700.0,12.0,571.3660569483287
716000000,5700.0,12.0,573.2422952789175
717000000,5700.0,12.0,575.0
718000000,5700.0,12.0,576.0
719000000,5700.0,12.0,577.0
720000000,5700.0,12.0,577.0
721000000,5700.0,12.0,577.0
722000000,5700.0,12.0,577.0
723000000,5700.0,12.0,577.0
724000000,5700.0,12.0,577.0
725000000,5700.0,12.0,577.0
726000000,5700.0,12.0,577.0
727000000,5700.0,12.0,577.0
728000000,5700.0,12.0,578.0
729000000,5700.0,12.0,578.0
730000000,5700.0,12.0,578.0
731000000,5700.0,12.0,578.0
732000000,5700.0,12.0,578.0
733000000,5700.0,12.0,578.0
734000000,5700.0,12.0,578.0
735000000,5700.0,12.0,578.0
736000000,5700.0,12.0,578.0
737000000,5700.0,12.0,578.0
738000000,5700.0,12.0,578.0
739000000,5700.0,12.0,578.0
